"","ResultID","AnomalyType"
"397","0029-200607120000-13432-LSR-ec","ViolatesWQStandard"
"398","0029-200607120000-13434-LSR-ec","Highest95%AmbientValues"
"399","0029-200607120000-13434-LSR-ec","ViolatesWQStandard"
"400","0029-200607120000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"401","0029-200607120000-13440-LSR-ec","Highest90%SubmValues"
"402","0029-200607120000-13440-LSR-ec","Highest99%AmbientValues"
"403","0029-200607120000-13440-LSR-ec","ViolatesWQStandard"
"404","0029-200607120000-13442-LSR-ec","Highest90%SubmValues"
"405","0029-200607120000-13442-LSR-ec","Highest99%AmbientValues"
"406","0029-200607120000-13442-LSR-ec","ViolatesWQStandard"
"407","0029-200607120000-13474-LSR-ec","Highest90%SubmValues"
"408","0029-200607120000-13474-LSR-ec","Highest99%AmbientValues"
"409","0029-200607120000-13474-LSR-ec","ViolatesWQStandard"
"410","0029-200607120000-13484-LSR-ec","Highest90%SubmValues"
"411","0029-200607120000-13484-LSR-ec","Highest99%AmbientValues"
"412","0029-200607120000-13484-LSR-ec","ViolatesWQStandard"
"413","0029-200607120000-13499-LSR-ec","Highest95%AmbientValues"
"414","0029-200607120000-13499-LSR-ec","ViolatesWQStandard"
"415","0029-200607120000-13513-LSR-ec","Highest90%SubmValues"
"416","0029-200607120000-13513-LSR-ec","Highest95%SubmStnValues"
"417","0029-200607120000-13513-LSR-ec","Highest99%AmbientValues"
"418","0029-200607120000-13513-LSR-ec","ViolatesWQStandard"
"419","0029-200607120000-13517-LSR-ec","Highest95%SubmStnValues"
"420","0029-200607120000-13517-LSR-ec","Highest95%AmbientValues"
"421","0029-200607120000-13517-LSR-ec","ViolatesWQStandard"
"422","0029-200607120000-13538-LSR-ec","Highest90%SubmValues"
"423","0029-200607120000-13538-LSR-ec","Highest95%SubmStnValues"
"424","0029-200607120000-13538-LSR-ec","Highest99%AmbientValues"
"425","0029-200607120000-13538-LSR-ec","ViolatesWQStandard"
"426","0029-200607120000-13607-LSR-ec","Highest90%SubmValues"
"427","0029-200607120000-13607-LSR-ec","Highest95%SubmStnValues"
"428","0029-200607120000-13607-LSR-ec","Highest99%AmbientValues"
"429","0029-200607120000-13607-LSR-ec","ViolatesWQStandard"
"430","0029-200607120000-33134-QLQD-ec","Highest90%SubmValues"
"431","0029-200607120000-33134-QLQD-ec","Highest99%AmbientValues"
"432","0029-200607120000-33134-QLQD-ec","ViolatesWQStandard"
"433","0029-200607120000-33134-LQD-ec","Highest90%SubmValues"
"434","0029-200607120000-33134-LQD-ec","Highest99%AmbientValues"
"435","0029-200607120000-33134-LQD-ec","ViolatesWQStandard"
"436","0029-200607120000-33136-LSR-ec","Highest90%SubmValues"
"437","0029-200607120000-33136-LSR-ec","Highest99%AmbientValues"
"438","0029-200607120000-33136-LSR-ec","ViolatesWQStandard"
"439","0029-200607120000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"440","0029-200607120000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"441","0029-200607120000-33142-LSR-ec","Highest95%SubmStnValues"
"442","0029-200607120000-33142-LSR-ec","ViolatesLessProtectiveWQStandard"
"443","0029-200607120000-33145-LSR-ec","Highest90%SubmValues"
"444","0029-200607120000-33145-LSR-ec","Highest99%AmbientValues"
"445","0029-200607120000-33145-LSR-ec","ViolatesWQStandard"
"446","0029-200607120000-33147-QLQD-ec","Highest90%SubmValues"
"447","0029-200607120000-33147-QLQD-ec","Highest99%AmbientValues"
"448","0029-200607120000-33147-QLQD-ec","ViolatesWQStandard"
"449","0029-200607120000-33147-LQD-ec","Highest90%SubmValues"
"450","0029-200607120000-33147-LQD-ec","Highest99%AmbientValues"
"451","0029-200607120000-33147-LQD-ec","ViolatesWQStandard"
"452","0029-200607120000-33148-LSR-ec","Highest90%SubmValues"
"453","0029-200607120000-33148-LSR-ec","Highest95%SubmStnValues"
"454","0029-200607120000-33148-LSR-ec","Highest99%AmbientValues"
"455","0029-200607120000-33148-LSR-ec","ViolatesWQStandard"
"456","0029-200607120000-33152-LSR-ec","Highest95%SubmStnValues"
"457","0029-200607120000-33153-LSR-ec","ViolatesLessProtectiveWQStandard"
"458","0029-200607260000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"459","0029-200607260000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"460","0029-200607260000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"461","0029-200607260000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"462","0029-200607260000-13428-QLQD-ec","ViolatesLessProtectiveWQStandard"
"463","0029-200607260000-13428-LQD-ec","ViolatesLessProtectiveWQStandard"
"464","0029-200607260000-13430-LSR-ec","ViolatesLessProtectiveWQStandard"
"465","0029-200607260000-13432-LSR-ec","Highest99%AmbientValues"
"466","0029-200607260000-13432-LSR-ec","ViolatesWQStandard"
"467","0029-200607260000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"468","0029-200607260000-13440-LSR-ec","Highest90%SubmValues"
"469","0029-200607260000-13440-LSR-ec","Highest99%AmbientValues"
"470","0029-200607260000-13440-LSR-ec","ViolatesWQStandard"
"471","0029-200607260000-13442-LSR-ec","Highest90%SubmValues"
"472","0029-200607260000-13442-LSR-ec","Highest99%AmbientValues"
"473","0029-200607260000-13442-LSR-ec","ViolatesWQStandard"
"474","0029-200607260000-13474-LSR-ec","Highest95%AmbientValues"
"475","0029-200607260000-13474-LSR-ec","ViolatesWQStandard"
"476","0029-200607260000-13499-LSR-ec","Highest95%AmbientValues"
"477","0029-200607260000-13499-LSR-ec","ViolatesWQStandard"
"478","0029-200607260000-13513-LSR-ec","Highest90%SubmValues"
"479","0029-200607260000-13513-LSR-ec","Highest95%SubmStnValues"
"480","0029-200607260000-13513-LSR-ec","Highest99%AmbientValues"
"481","0029-200607260000-13513-LSR-ec","ViolatesWQStandard"
"482","0029-200607260000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"483","0029-200607260000-13538-LSR-ec","Highest95%AmbientValues"
"484","0029-200607260000-13538-LSR-ec","ViolatesWQStandard"
"485","0029-200607260000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"486","0029-200607260000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"487","0029-200607260000-33140-LSR-ec","Highest95%AmbientValues"
"488","0029-200607260000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"489","0029-200607260000-33141-QLQD-ec","ViolatesLessProtectiveWQStandard"
"490","0029-200607260000-33145-QLQD-ec","Highest90%SubmValues"
"491","0029-200607260000-33145-QLQD-ec","Highest99%AmbientValues"
"492","0029-200607260000-33145-QLQD-ec","ViolatesWQStandard"
"493","0029-200607260000-33145-LQD-ec","Highest90%SubmValues"
"494","0029-200607260000-33145-LQD-ec","Highest99%AmbientValues"
"495","0029-200607260000-33145-LQD-ec","ViolatesWQStandard"
"496","0029-200607260000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"497","0029-200607260000-33155-LSR-ec","ViolatesLessProtectiveWQStandard"
"498","0029-200608090000-13417-QLQD-ec","Highest95%AmbientValues"
"499","0029-200608090000-13417-QLQD-ec","ViolatesLessProtectiveWQStandard"
"500","0029-200608090000-13417-LQD-ec","ViolatesLessProtectiveWQStandard"
"501","0029-200608090000-13428-QLQD-ec","ViolatesLessProtectiveWQStandard"
"502","0029-200608090000-13432-QLQD-ec","Highest95%AmbientValues"
"503","0029-200608090000-13432-QLQD-ec","ViolatesWQStandard"
"504","0029-200608090000-13432-LQD-ec","Highest95%AmbientValues"
"505","0029-200608090000-13432-LQD-ec","ViolatesWQStandard"
"506","0029-200608090000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"507","0029-200608090000-13438-QLQD-ec","ViolatesLessProtectiveWQStandard"
"508","0029-200608090000-13438-LQD-ec","ViolatesLessProtectiveWQStandard"
"509","0029-200608090000-13440-LSR-ec","Highest95%AmbientValues"
"510","0029-200608090000-13440-LSR-ec","ViolatesWQStandard"
"511","0029-200608090000-13442-LSR-ec","Highest95%AmbientValues"
"512","0029-200608090000-13442-LSR-ec","ViolatesWQStandard"
"513","0029-200608090000-13474-LSR-ec","ViolatesLessProtectiveWQStandard"
"514","0029-200608090000-13499-LSR-ec","Highest95%AmbientValues"
"515","0029-200608090000-13499-LSR-ec","ViolatesWQStandard"
"516","0029-200608090000-13513-LSR-ec","Highest99%AmbientValues"
"517","0029-200608090000-13513-LSR-ec","ViolatesWQStandard"
"518","0029-200608090000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"519","0029-200608090000-13538-LSR-ec","Highest90%SubmValues"
"520","0029-200608090000-13538-LSR-ec","Highest99%AmbientValues"
"521","0029-200608090000-13538-LSR-ec","ViolatesWQStandard"
"522","0029-200608090000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"523","0029-200608090000-33137-LSR-ec","Highest95%SubmStnValues"
"524","0029-200608090000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"525","0029-200608090000-33145-LSR-ec","Highest95%AmbientValues"
"526","0029-200608090000-33145-LSR-ec","ViolatesWQStandard"
"527","0029-200608090000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"528","0029-200608090000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"529","0029-200608230000-13077-LSR-ec","Highest95%SubmStnValues"
"530","0029-200608230000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"531","0029-200608230000-13411-QLQD-ec","ViolatesLessProtectiveWQStandard"
"532","0029-200608230000-13411-LQD-ec","ViolatesLessProtectiveWQStandard"
"533","0029-200608230000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"534","0029-200608230000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"535","0029-200608230000-13432-LSR-ec","Highest99%AmbientValues"
"536","0029-200608230000-13432-LSR-ec","ViolatesWQStandard"
"537","0029-200608230000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"538","0029-200608230000-13440-LSR-ec","Highest90%SubmValues"
"539","0029-200608230000-13440-LSR-ec","Highest99%AmbientValues"
"540","0029-200608230000-13440-LSR-ec","ViolatesWQStandard"
"541","0029-200608230000-13442-LSR-ec","Highest95%AmbientValues"
"542","0029-200608230000-13442-LSR-ec","ViolatesWQStandard"
"543","0029-200608230000-13499-QLQD-ec","Highest95%AmbientValues"
"544","0029-200608230000-13499-QLQD-ec","ViolatesWQStandard"
"545","0029-200608230000-13499-LQD-ec","Highest95%AmbientValues"
"546","0029-200608230000-13499-LQD-ec","ViolatesWQStandard"
"547","0029-200608230000-13513-LSR-ec","Highest90%SubmValues"
"548","0029-200608230000-13513-LSR-ec","Highest99%AmbientValues"
"549","0029-200608230000-13513-LSR-ec","ViolatesWQStandard"
"550","0029-200608230000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"551","0029-200608230000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"552","0029-200608230000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"553","0029-200608230000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"554","0029-200608230000-33141-LSR-ec","ViolatesLessProtectiveWQStandard"
"555","0029-200608230000-33145-LSR-ec","Highest95%AmbientValues"
"556","0029-200608230000-33145-LSR-ec","ViolatesWQStandard"
"557","0029-200608230000-33147-LSR-ec","Highest95%AmbientValues"
"558","0029-200608230000-33147-LSR-ec","ViolatesWQStandard"
"559","0029-200608300000-12832-QLQD-ec","ViolatesLessProtectiveWQStandard"
"560","0029-200609060000-12832-LSR-ec","Highest99%AmbientValues"
"561","0029-200609060000-12832-LSR-ec","ViolatesWQStandard"
"562","0029-200609060000-13077-LSR-ec","Highest95%SubmStnValues"
"563","0029-200609060000-13077-LSR-ec","ViolatesLessProtectiveWQStandard"
"564","0029-200609060000-13078-QLQD-ec","ViolatesLessProtectiveWQStandard"
"565","0029-200609060000-13078-LQD-ec","ViolatesLessProtectiveWQStandard"
"566","0029-200609060000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"567","0029-200609060000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"568","0029-200609060000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"569","0029-200609060000-13432-LSR-ec","Highest95%AmbientValues"
"570","0029-200609060000-13432-LSR-ec","ViolatesWQStandard"
"571","0029-200609060000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"572","0029-200609060000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"573","0029-200609060000-13440-LSR-ec","Highest90%SubmValues"
"574","0029-200609060000-13440-LSR-ec","Highest99%AmbientValues"
"575","0029-200609060000-13440-LSR-ec","ViolatesWQStandard"
"576","0029-200609060000-13442-LSR-ec","Highest90%SubmValues"
"577","0029-200609060000-13442-LSR-ec","Highest99%AmbientValues"
"578","0029-200609060000-13442-LSR-ec","ViolatesWQStandard"
"579","0029-200609060000-13474-LSR-ec","ViolatesLessProtectiveWQStandard"
"580","0029-200609060000-13477-QLQD-ec","ViolatesLessProtectiveWQStandard"
"581","0029-200609060000-13499-LSR-ec","Highest99%AmbientValues"
"582","0029-200609060000-13499-LSR-ec","ViolatesWQStandard"
"583","0029-200609060000-13607-LSR-ec","Highest95%AmbientValues"
"584","0029-200609060000-13607-LSR-ec","ViolatesWQStandard"
"585","0029-200609060000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"586","0029-200609060000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"587","0029-200609060000-33145-LSR-ec","Highest90%SubmValues"
"588","0029-200609060000-33145-LSR-ec","Highest99%AmbientValues"
"589","0029-200609060000-33145-LSR-ec","ViolatesWQStandard"
"590","0029-200609060000-33147-LSR-ec","Highest90%SubmValues"
"591","0029-200609060000-33147-LSR-ec","Highest99%AmbientValues"
"592","0029-200609060000-33147-LSR-ec","ViolatesWQStandard"
"593","0029-200609200000-13417-LSR-ec","Highest90%SubmValues"
"594","0029-200609200000-13417-LSR-ec","Highest95%SubmStnValues"
"595","0029-200609200000-13417-LSR-ec","Highest99%AmbientValues"
"596","0029-200609200000-13417-LSR-ec","ViolatesWQStandard"
"597","0029-200609200000-13432-LSR-ec","Highest95%AmbientValues"
"598","0029-200609200000-13432-LSR-ec","ViolatesWQStandard"
"599","0029-200609200000-13434-QLQD-ec","Highest90%SubmValues"
"600","0029-200609200000-13434-QLQD-ec","Highest99%AmbientValues"
"601","0029-200609200000-13434-QLQD-ec","ViolatesWQStandard"
"602","0029-200609200000-13434-LQD-ec","Highest90%SubmValues"
"603","0029-200609200000-13434-LQD-ec","Highest99%AmbientValues"
"604","0029-200609200000-13434-LQD-ec","ViolatesWQStandard"
"605","0029-200609200000-13474-LSR-ec","Highest95%AmbientValues"
"606","0029-200609200000-13474-LSR-ec","ViolatesWQStandard"
"607","0029-200609200000-13477-LSR-ec","ViolatesLessProtectiveWQStandard"
"608","0029-200609200000-13513-LSR-ec","ViolatesLessProtectiveWQStandard"
"609","0029-200609200000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"610","0029-200609200000-33145-LSR-ec","Highest90%SubmValues"
"611","0029-200609200000-33145-LSR-ec","Highest99%AmbientValues"
"612","0029-200609200000-33145-LSR-ec","ViolatesWQStandard"
"613","0029-200609250000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"614","0029-200609250000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"615","0029-200609260000-13438-LSR-ec","Lowest5%SubmStnValues"
"616","0029-200609260000-13440-LSR-ec","Highest90%SubmValues"
"617","0029-200609260000-13440-LSR-ec","Highest99%AmbientValues"
"618","0029-200609260000-13440-LSR-ec","ViolatesWQStandard"
"619","0029-200609260000-13442-LSR-ec","Highest90%SubmValues"
"620","0029-200609260000-13442-LSR-ec","Highest99%AmbientValues"
"621","0029-200609260000-13442-LSR-ec","ViolatesWQStandard"
"622","0029-200609260000-13499-QLQD-ec","Highest90%SubmValues"
"623","0029-200609260000-13499-QLQD-ec","Highest99%AmbientValues"
"624","0029-200609260000-13499-QLQD-ec","ViolatesWQStandard"
"625","0029-200609260000-13499-LQD-ec","Highest90%SubmValues"
"626","0029-200609260000-13499-LQD-ec","Highest99%AmbientValues"
"627","0029-200609260000-13499-LQD-ec","ViolatesWQStandard"
"628","0029-200609260000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"629","0029-200609260000-33147-LSR-ec","Highest95%AmbientValues"
"630","0029-200609260000-33147-LSR-ec","ViolatesWQStandard"
"631","0029-200610110000-12832-LSR-ec","Lowest5%SubmStnValues"
"632","0029-200610110000-13417-LSR-ec","Highest95%SubmStnValues"
"633","0029-200610110000-13417-LSR-ec","Highest95%AmbientValues"
"634","0029-200610110000-13417-LSR-ec","ViolatesWQStandard"
"635","0029-200610110000-13432-QLQD-ec","Highest90%SubmValues"
"636","0029-200610110000-13432-QLQD-ec","Highest99%AmbientValues"
"637","0029-200610110000-13432-QLQD-ec","ViolatesWQStandard"
"638","0029-200610110000-13432-LQD-ec","Highest90%SubmValues"
"639","0029-200610110000-13432-LQD-ec","Highest99%AmbientValues"
"640","0029-200610110000-13432-LQD-ec","ViolatesWQStandard"
"641","0029-200610110000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"642","0029-200610110000-13440-LSR-ec","Highest90%SubmValues"
"643","0029-200610110000-13440-LSR-ec","Highest99%AmbientValues"
"644","0029-200610110000-13440-LSR-ec","ViolatesWQStandard"
"645","0029-200610110000-13442-LSR-ec","Highest95%AmbientValues"
"646","0029-200610110000-13442-LSR-ec","ViolatesWQStandard"
"647","0029-200610110000-13474-LSR-ec","Highest90%SubmValues"
"648","0029-200610110000-13474-LSR-ec","Highest99%AmbientValues"
"649","0029-200610110000-13474-LSR-ec","ViolatesWQStandard"
"650","0029-200610110000-13499-LSR-ec","Highest90%SubmValues"
"651","0029-200610110000-13499-LSR-ec","Highest99%AmbientValues"
"652","0029-200610110000-13499-LSR-ec","ViolatesWQStandard"
"653","0029-200610110000-13517-LSR-ec","Highest95%AmbientValues"
"654","0029-200610110000-13517-LSR-ec","ViolatesWQStandard"
"655","0029-200610110000-13607-LSR-ec","Highest95%AmbientValues"
"656","0029-200610110000-13607-LSR-ec","ViolatesWQStandard"
"657","0029-200610110000-33145-LSR-ec","Highest90%SubmValues"
"658","0029-200610110000-33145-LSR-ec","Highest99%AmbientValues"
"659","0029-200610110000-33145-LSR-ec","ViolatesWQStandard"
"660","0029-200610110000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"661","0029-200610150000-33573-LSR-ec","Highest95%SubmStnValues"
"662","0029-200610250000-12832-LSR-ec","Highest95%AmbientValues"
"663","0029-200610250000-12832-LSR-ec","ViolatesWQStandard"
"664","0029-200610250000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"665","0029-200610250000-13431-LSR-ec","Highest95%SubmStnValues"
"666","0029-200610250000-13431-LSR-ec","Highest99%AmbientValues"
"667","0029-200610250000-13431-LSR-ec","ViolatesWQStandard"
"668","0029-200610250000-13432-LSR-ec","ViolatesLessProtectiveWQStandard"
"669","0029-200610250000-13434-QLQD-ec","ViolatesLessProtectiveWQStandard"
"670","0029-200610250000-13434-LQD-ec","ViolatesLessProtectiveWQStandard"
"671","0029-200610250000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"672","0029-200610250000-13440-LSR-ec","Highest95%AmbientValues"
"673","0029-200610250000-13440-LSR-ec","ViolatesWQStandard"
"674","0029-200610250000-13442-QLQD-ec","Highest95%AmbientValues"
"675","0029-200610250000-13442-QLQD-ec","ViolatesWQStandard"
"676","0029-200610250000-13442-LQD-ec","Highest95%AmbientValues"
"677","0029-200610250000-13442-LQD-ec","ViolatesWQStandard"
"678","0029-200610250000-13469-LSR-ec","Lowest10%SubmValues"
"679","0029-200610250000-13474-LSR-ec","Highest99%AmbientValues"
"680","0029-200610250000-13474-LSR-ec","ViolatesWQStandard"
"681","0029-200610250000-13499-LSR-ec","Highest95%AmbientValues"
"682","0029-200610250000-13499-LSR-ec","ViolatesWQStandard"
"683","0029-200610250000-13607-LSR-ec","Highest95%AmbientValues"
"684","0029-200610250000-13607-LSR-ec","ViolatesWQStandard"
"685","0029-200610250000-33141-LSR-ec","Lowest10%SubmValues"
"686","0029-200610250000-33145-LSR-ec","Highest90%SubmValues"
"687","0029-200610250000-33145-LSR-ec","Highest99%AmbientValues"
"688","0029-200610250000-33145-LSR-ec","ViolatesWQStandard"
"689","0029-200610250000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"690","0029-200610250000-33155-LSR-ec","Highest95%SubmStnValues"
"691","0029-200610250000-33155-LSR-ec","Highest95%AmbientValues"
"692","0029-200610250000-33155-LSR-ec","ViolatesWQStandard"
"693","0029-200611150000-12832-LSR-ec","Highest99%AmbientValues"
"694","0029-200611150000-12832-LSR-ec","ViolatesWQStandard"
"695","0029-200611150000-13077-LSR-ec","Lowest10%SubmValues"
